"","Year","Month","Day","Onset_time","Duration","Time_Max_Speed","Max_Speed","MJO_Phase","MJO_Mag","Event_Type","Flip2_Onset_Time","Flip2_Duration","Flip2_Time_Max_speed","Flip2_Max_Speed"
"100",2018,4,10,16.41,3.21,18,0.37,1,1.98,"Interruption",21.52,13.44,7,1.4
"101",2018,4,11,19.13,14.56,7,1.47,1,1.72,"Classic",9999,9999,9999,9999
"102",2018,4,12,21.92,11.74,7,1.45,2,1.81,"Classic",9999,9999,9999,9999
"103",2018,4,13,17.28,17.08,7,1.27,2,1.98,"Classic",9999,9999,9999,9999
"104",2018,4,14,17.92,4.92,20,1.22,2,2.15,"Interruption",2.98,7.02,7,1.53
"105",2018,4,15,17.78,16.26,8,1.03,3,2.02,"Classic",9999,9999,9999,9999
"106",2018,4,16,18.69,14.33,0,1.5,3,1.98,"Classic",9999,9999,9999,9999
"107",2018,4,17,19.31,12.73,22,1.28,3,1.74,"Classic",9999,9999,9999,9999
"108",2018,4,18,17.8,13.5,2,1.24,3,1.49,"Classic",9999,9999,9999,9999
"109",2018,4,19,0.77,10.95,6,1.13,3,1.2,"Classic",9999,9999,9999,9999
"110",2018,4,20,19.28,11.58,22,1.08,3,1.09,"Classic",9999,9999,9999,9999
"111",2018,4,21,16.63,17.21,7,1.51,4,0.85,"Classic",9999,9999,9999,9999
"112",2018,4,22,20.85,13.13,8,0.88,4,0.71,"Classic",9999,9999,9999,9999
"113",2018,4,23,16.15,18.52,7,1.64,4,0.68,"Classic",9999,9999,9999,9999
"114",2018,4,24,1.2,12.83,10,1.25,4,0.76,"Classic",9999,9999,9999,9999
"115",2018,4,25,19.11,7.32,23,0.89,5,0.82,"Interruption",4.53,5.47,8,1.08
"116",2018,4,26,17.23,8.3,19,0.65,5,0.71,"Interruption",4.25,5.93,8,0.96
"117",2018,4,27,14.74,19.02,18,1.09,5,0.4,"Classic",9999,9999,9999,9999
"118",2018,4,28,21.2,13.88,7,1.26,4,0.27,"Classic",9999,9999,9999,9999
"119",2018,4,29,22.59,12.13,8,1.91,5,0.17,"Classic",9999,9999,9999,9999
"120",2018,4,30,16.78,9.76,19,0.68,6,0.21,"Interruption",3.54,5.63,7,0.92
"121",2018,5,1,18.73,15.9,8,1.01,7,0.4,"Classic",9999,9999,9999,9999
"122",2018,5,2,16.05,4.86,18,1.26,7,0.39,"Interruption",23.38,10.59,8,0.68
"123",2018,5,3,16.23,11.72,19,1.32,6,0.52,"Interruption",4.04,5.61,8,0.99
"124",2018,5,4,16.97,16.99,7,1.38,7,0.47,"Classic",9999,9999,9999,9999
"125",2018,5,5,16.78,16.82,19,0.74,8,0.89,"Classic",9999,9999,9999,9999
"126",2018,5,6,17.85,15.15,23,0.98,8,1.31,"Classic",9999,9999,9999,9999
"127",2018,5,7,19.3,15.19,7,1.53,1,1.21,"Classic",9999,9999,9999,9999
"128",2018,5,8,19.63,15.52,4,1.71,1,1.29,"Classic",9999,9999,9999,9999
"129",2018,5,9,22.02,12.01,4,1.34,1,1.67,"Classic",9999,9999,9999,9999
"130",2018,5,10,17.06,17.87,20,1.06,1,1.79,"Classic",9999,9999,9999,9999
"131",2018,5,11,17.61,4.37,19,0.89,1,1.86,"Interruption",0.27,9.26,3,0.93
"132",2018,5,12,21.07,13.46,7,1.5,1,2,"Classic",9999,9999,9999,9999
"133",2018,5,13,19.21,14.87,1,1.18,1,2.27,"Classic",9999,9999,9999,9999
"134",2018,5,14,16.72,16.24,0,1.02,1,2.19,"Classic",9999,9999,9999,9999
"135",2018,5,15,18.62,15.49,3,1.65,1,1.94,"Classic",9999,9999,9999,9999
"136",2018,5,16,16.47,8.43,19,0.89,2,1.8,"Interruption",6.21,3.57,8,0.64
"137",2018,5,17,17.04,17.4,8,1.36,2,1.85,"Classic",9999,9999,9999,9999
"138",2018,5,18,17.23,16.16,20,0.98,2,1.91,"Classic",9999,9999,9999,9999
"139",2018,5,19,18.36,16.39,0,1.47,2,2.01,"Classic",9999,9999,9999,9999
"140",2018,5,20,17.48,7.84,20,1.03,2,2.05,"Interruption",5.64,5.77,9,1.6
"141",2018,5,21,20.85,12.53,1,1.57,2,1.95,"Classic",9999,9999,9999,9999
"142",2018,5,22,18.33,15.16,2,0.98,2,1.91,"Classic",9999,9999,9999,9999
"143",2018,5,23,16.9,9.82,23,1.05,2,1.93,"Interruption",5.04,5.29,8,0.97
"144",2018,5,24,16.97,4.12,19,0.3,2,1.77,"Interruption",2.46,7.75,6,1.08
"145",2018,5,25,17.63,16.69,2,1.5,2,1.84,"Classic",9999,9999,9999,9999
"146",2018,5,26,17.53,19.99,8,1.69,2,2.01,"Classic",9999,9999,9999,9999
"147",2018,5,27,21.51,5.21,0,0.93,3,1.85,"Interruption",5.4,6.08,9,1.28
"148",2018,5,28,22.97,11.23,7,1.61,3,1.79,"Classic",9999,9999,9999,9999
"149",2018,5,29,18.79,13.23,5,0.98,3,1.95,"Classic",9999,9999,9999,9999
"150",2018,5,30,17.23,16.93,6,1.83,4,1.76,"Classic",9999,9999,9999,9999
"151",2018,5,31,0.25,13.55,10,1.48,4,1.66,"Classic",9999,9999,9999,9999
"152",2018,6,1,0.14,10.04,6,1.96,4,1.61,"Classic",9999,9999,9999,9999
"153",2018,6,2,22.76,11.34,3,1.6,5,1.58,"Classic",9999,9999,9999,9999
"154",2018,6,3,17.23,17.43,8,0.92,5,1.84,"Classic",9999,9999,9999,9999
"155",2018,6,4,22.79,12.41,8,2.04,5,1.78,"Classic",9999,9999,9999,9999
"156",2018,6,5,18.72,16.74,9,1.05,5,1.55,"Classic",9999,9999,9999,9999
"157",2018,6,6,21,13.21,0,1.36,6,1.29,"Classic",9999,9999,9999,9999
"158",2018,6,7,20.29,13.37,6,1.66,6,1.2,"Classic",9999,9999,9999,9999
"159",2018,6,8,19.74,14.62,7,1.41,6,0.91,"Classic",9999,9999,9999,9999
"160",2018,6,9,0.17,10.98,8,1.62,6,0.38,"Classic",9999,9999,9999,9999
"161",2018,6,10,19.99,14.52,7,1.22,6,0.33,"Classic",9999,9999,9999,9999
"162",2018,6,11,18.35,7.7,23,0.71,5,0.42,"Interruption",5.19,4.63,8,0.79
"163",2018,6,12,22.89,11.33,6,1.46,5,0.43,"Classic",9999,9999,9999,9999
"164",2018,6,13,19.65,13.57,5,1.67,5,0.33,"Classic",9999,9999,9999,9999
"165",2018,6,14,20.55,5.15,23,1.08,5,0.24,"Interruption",4.14,2.87,6,0.15
"166",2018,6,15,9.04,9.89,12,1.16,3,0.33,"Interruption",1.56,8.88,8,1.12
"167",2018,6,16,17.81,17.36,21,0.95,2,0.63,"Classic",9999,9999,9999,9999
"168",2018,6,17,17.23,9.62,20,1.45,1,1.07,"Classic",9999,9999,9999,9999
"169",2018,6,18,22.09,13.55,7,2.26,1,1.35,"Classic",9999,9999,9999,9999
"170",2018,6,19,21.87,13.51,8,1.55,1,1.32,"Classic",9999,9999,9999,9999
"171",2018,6,20,21.08,14.16,7,1.19,1,1.25,"Classic",9999,9999,9999,9999
"172",2018,6,21,19.77,14.75,7,1.72,1,1.05,"Classic",9999,9999,9999,9999
"173",2018,6,22,17.45,3.77,19,0.62,2,1.04,"Interruption",0.47,8.88,7,1.16
"174",2018,6,23,20.76,14,5,1.26,2,1.06,"Classic",9999,9999,9999,9999
"175",2018,6,24,19,16.42,1,2.36,2,1.18,"Classic",9999,9999,9999,9999
"176",2018,6,25,1.62,9.51,6,1.39,2,1.34,"Classic",9999,9999,9999,9999
"177",2018,6,26,18.88,15.79,0,1.25,2,1.47,"Classic",9999,9999,9999,9999
"178",2018,6,27,19.43,16.51,9,1.49,2,1.56,"Classic",9999,9999,9999,9999
"179",2018,6,28,21.77,4.89,1,0.7,2,1.58,"Interruption",6.47,4.59,9,1.54
"180",2018,6,29,17.11,16.65,19,0.89,2,1.45,"Classic",9999,9999,9999,9999
"181",2018,6,30,17.4,12.91,20,1.02,2,1.03,"Classic",9999,9999,9999,9999
"182",2018,7,1,16.58,10.37,19,1.49,2,0.74,"Interruption",6.07,4.45,8,0.86
"183",2018,7,2,18.23,11.47,21,1.26,2,0.56,"Interruption",7.24,4.36,10,0.58
"184",2018,7,3,17.35,17.77,20,1.44,2,0.35,"Classic",9999,9999,9999,9999
"185",2018,7,4,20.65,4,23,0.37,3,0.16,"Interruption",5.5,3.84,7,0.51
"186",2018,7,5,17.64,16.11,0,1.22,5,0.39,"Classic",9999,9999,9999,9999
"187",2018,7,6,17.16,16.2,20,0.57,5,0.55,"Classic",9999,9999,9999,9999
"188",2018,7,7,19.51,14.83,23,0.71,5,0.8,"Classic",9999,9999,9999,9999
"189",2018,7,8,17.87,16.98,23,1.19,4,1.2,"Classic",9999,9999,9999,9999
"190",2018,7,9,19.9,7.68,1,0.91,4,1.41,"Classic",9999,9999,9999,9999
"191",2018,7,10,17.42,17.28,2,1.85,4,1.53,"Classic",9999,9999,9999,9999
"192",2018,7,11,19.24,15.4,3,0.64,4,1.61,"Classic",9999,9999,9999,9999
